total_impulse,total_abs_impulse,impact_impulse,impact_abs_impulse,peak_force,peak_force_positive,peak_force_negative,rms_force,impact_duration,impact_start_time,impact_end_time,total_duration,equivalent_velocity,equivalent_kinetic_energy,mass_kg,impact_start_idx,impact_end_idx,sampling_rate_hz,analysis_method,material_code,mass_breakdown,filename,material_type,sample_number,force_columns_used,baseline_correction,line_mass_included,line_mass_fraction,kinetic_energy,initial_velocity,max_force
752.9686324586571,1122.4133933295514,656.2157370597461,673.4344898516979,24751.75233934382,24751.75233934382,-22830.90172991918,184.73811694644766,0.44800000001487206,46.2874,46.73535,112.22715,7593.609623926136,2858874.92697628,0.09915819613457408,925748,934707,19999.99999933607,impulse_integration,DS,"{'material_code': 'DS', 'config_weight_kg': 0.072, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.09915819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DS-21-11.csv,DS,21-11,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,2858874.92697628,7593.609623926136,24751.75233934382
1172.4622218712916,2215.759434828152,700.5627113240898,899.1014492172523,37321.05650430668,37321.05650430668,-27446.56327568721,319.36814558099735,0.13985000000464254,59.85525,59.99505,139.46435,11824.158441527783,6931689.539055927,0.09915819613457408,1197105,1199901,19999.99999933607,impulse_integration,DS,"{'material_code': 'DS', 'config_weight_kg': 0.072, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.09915819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DS-21-10.csv,DS,21-10,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,6931689.539055927,11824.158441527783,37321.05650430668
330.7221750927506,1862.860282403115,-113.01731609389509,1155.2836506798458,51355.603536316354,51355.603536316354,-3434.953206076057,258.1713551517397,0.645700000021435,60.4593,61.10495,112.55555,3794.504587751089,627463.4053302306,0.0871581961345741,1209186,1222099,19999.99999933607,impulse_integration,DF,"{'material_code': 'DF', 'config_weight_kg': 0.06, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0871581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DF-21-8.csv,DF,21-8,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,627463.4053302306,3794.504587751089,51355.603536316354
448.2611949292087,1008.1869855988749,229.1381863318272,231.12624567234027,35703.75686038516,35703.75686038516,-13192.071333070631,165.39056158117847,0.0628500000020864,73.72815,73.79095,97.34875,6212.200677705517,1392344.2494641575,0.07215819613457408,1474563,1475819,19999.99999933607,impulse_integration,BR,"{'material_code': 'BR', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",BR-21-8.csv,BR,21-8,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,1392344.2494641575,6212.200677705517,35703.75686038516
2842.8833052716054,3236.897395170508,2656.5582128396554,2687.54014236463,47490.39671767967,47490.39671767967,-24806.028290292365,451.83047479186445,0.6424500000213271,110.74465,111.38705,134.33755,32617.509670371488,46363886.85071713,0.0871581961345741,2214893,2227741,19999.99999933607,impulse_integration,DF,"{'material_code': 'DF', 'config_weight_kg': 0.06, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0871581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DF-21-11.csv,DF,21-11,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,46363886.85071713,32617.509670371488,47490.39671767967
6591.562041343859,8085.019095586682,6280.481231999705,7038.769708197067,57971.531292109496,57971.531292109496,-29612.250580053875,895.9937579660821,0.8546000000283698,82.89205,83.7466,151.40395,66475.21131181146,219087739.78662413,0.09915819613457408,1657841,1674932,19999.99999933607,impulse_integration,DS,"{'material_code': 'DS', 'config_weight_kg': 0.072, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.09915819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DS-21-8.csv,DS,21-8,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,219087739.78662413,66475.21131181146,57971.531292109496
615.5670221757222,2168.0193420475175,273.48441474860317,1332.605384989281,42680.76439510046,42680.76439510046,-33827.25334311314,416.7809089501029,0.2682000000089033,42.0311,42.29925,125.84555,6207.928806412491,1910698.1246211114,0.09915819613457408,840622,845985,19999.99999933607,impulse_integration,DS,"{'material_code': 'DS', 'config_weight_kg': 0.072, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.09915819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DS-21-9.csv,DS,21-9,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,1910698.1246211114,6207.928806412491,42680.76439510046
-2048.208251460013,6417.162613237492,-1852.3309972498578,4640.457580920989,93759.49201565329,93759.49201565329,-19487.791395063567,929.1355933961672,0.7457500000247563,30.63915,31.38485,79.79595,28384.970262284987,29069165.154329598,0.07215819613457408,612783,627697,19999.99999933607,impulse_integration,STND,"{'material_code': 'STND', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",STND-21-6.csv,STND,21-6,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,29069165.154329598,28384.970262284987,93759.49201565329
7529.977255572864,10052.085519614804,6976.574677357377,8333.326160525803,99602.16281031855,99602.16281031855,-29344.279931516165,1249.6151953108024,0.8231500000273257,38.1916,39.0147,112.07595,104353.73469604972,392890624.3976697,0.07215819613457408,763832,780294,19999.99999933607,impulse_integration,STND,"{'material_code': 'STND', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",STND-21-10.csv,STND,21-10,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,392890624.3976697,104353.73469604972,99602.16281031855
3273.9695526610844,4129.3873433141,3290.175579071782,3331.591287221434,46434.20259810719,46434.20259810719,-25648.37265189014,433.9064658586707,0.7281500000241721,89.43135,90.15945,201.87195,45372.10917184202,74273451.98431276,0.07215819613457408,1788627,1803189,19999.99999933607,impulse_integration,STND,"{'material_code': 'STND', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",STND-21-11.csv,STND,21-11,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,74273451.98431276,45372.10917184202,46434.20259810719
1031.975734068823,2004.6257617993301,711.8490983061748,860.1907027836249,41141.281107480216,41141.281107480216,-30876.74020116725,379.46587605839704,0.07540000000250302,34.63245,34.7078,116.54675,10732.06211797656,5537613.8411355335,0.0961581961345741,692649,694156,19999.99999933607,impulse_integration,SL,"{'material_code': 'SL', 'config_weight_kg': 0.069, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0961581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",SL-21-1.csv,SL,21-1,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,5537613.8411355335,10732.06211797656,41141.281107480216
-2074.269337483214,6478.699538154716,-2098.9463269977555,5470.633427187024,72573.85687929604,72573.85687929604,-23028.979402885052,1036.2561236167946,0.7798500000258883,44.55445,45.33425,77.78595,28746.136247845345,29813614.495010182,0.07215819613457408,891089,906685,19999.99999933607,impulse_integration,STND,"{'material_code': 'STND', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",STND-21-7.csv,STND,21-7,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,29813614.495010182,28746.136247845345,72573.85687929604
-1541.5705190897788,10892.15285833046,-1948.2016971026069,4928.8229693952335,84856.64571183345,84856.64571183345,-22313.1371218546,663.6036433146885,0.6916500000229604,40.1807,40.8723,172.46355,21363.761868641646,16466872.736776164,0.07215819613457408,803614,817446,19999.99999933607,impulse_integration,STND,"{'material_code': 'STND', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",STND-21-5.csv,STND,21-5,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,16466872.736776164,21363.761868641646,84856.64571183345
1748.1069713623278,3146.014654932388,1108.172625440551,1225.423379866419,44817.046411364645,44817.046411364645,-27996.118001672432,381.57246271704645,0.13885000000460934,95.8446,95.9834,168.95515,18179.49006568134,15889846.659814868,0.0961581961345741,1916892,1919668,19999.99999933607,impulse_integration,SL,"{'material_code': 'SL', 'config_weight_kg': 0.069, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0961581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",SL-21-3.csv,SL,21-3,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,15889846.659814868,18179.49006568134,44817.046411364645
1941.770746790257,2450.806957504169,1298.65548851817,1497.596176556675,37944.22862663248,37944.22862663248,-29601.10405496061,391.1864779707035,0.31060000001031085,47.9316,48.24215,128.09595,20193.502216625762,19605575.93974406,0.0961581961345741,958632,964843,19999.99999933607,impulse_integration,SL,"{'material_code': 'SL', 'config_weight_kg': 0.069, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0961581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",SL-21-2.csv,SL,21-2,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,19605575.93974406,20193.502216625762,37944.22862663248
-1994.132523301182,5222.10876705854,-1756.7538729341716,4745.853942228358,80978.93508747059,80978.93508747059,-21701.025187662162,748.2702162775703,0.6367500000211379,71.7239,72.3606,128.15395,27635.56505185012,27554489.53484992,0.07215819613457408,1434478,1447212,19999.99999933607,impulse_integration,STND,"{'material_code': 'STND', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",STND-21-4.csv,STND,21-4,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,27554489.53484992,27635.56505185012,80978.93508747059
-2644.5654656663824,4053.7475217959245,-307.84470038538024,1543.1530942498364,36516.19147058285,36516.19147058285,-25102.47879356534,324.24917875246393,0.6040000000200507,47.6996,48.30355,132.68635,27502.23664725671,36365732.632959746,0.0961581961345741,953992,966071,19999.99999933607,impulse_integration,SL,"{'material_code': 'SL', 'config_weight_kg': 0.069, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0961581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",SL-21-6.csv,SL,21-6,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,36365732.632959746,27502.23664725671,36516.19147058285
4309.904993169013,6064.169166925194,-25.041535176602792,1515.3464353618606,36605.30583871763,36605.30583871763,-28059.019492727773,325.59293955838467,0.6543500000217222,53.7905,54.4448,163.01475,44820.98423661431,96587091.88006683,0.0961581961345741,1075810,1088896,19999.99999933607,impulse_integration,SL,"{'material_code': 'SL', 'config_weight_kg': 0.069, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0961581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",SL-21-7.csv,SL,21-7,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,96587091.88006683,44820.98423661431,36605.30583871763
-3052.6979596162446,8931.946936206547,-2313.4773518778366,5129.606792233228,67868.46187917292,67868.46187917292,-29270.341863981663,933.5577288259882,0.4686000000155559,57.6984,58.16695,105.92715,42305.630172946716,64573155.454616934,0.07215819613457408,1153968,1163339,19999.99999933607,impulse_integration,STND,"{'material_code': 'STND', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",STND-21-1.csv,STND,21-1,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,64573155.454616934,42305.630172946716,67868.46187917292
-860.7451813133973,3383.5859321766616,-351.09582247565527,2067.646411913375,47939.36609444836,47939.36609444836,-21832.50902080247,409.82715726072263,0.6487000000215346,56.89295,57.5416,124.85755,8951.344928608874,3852413.5067871027,0.0961581961345741,1137859,1150832,19999.99999933607,impulse_integration,SL,"{'material_code': 'SL', 'config_weight_kg': 0.069, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0961581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",SL-21-5.csv,SL,21-5,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,3852413.5067871027,8951.344928608874,47939.36609444836
341.7815309189406,3461.820262553695,-185.9992348518702,2050.1843611110635,44429.77690064286,44429.77690064286,-27041.723783240046,406.34821229858545,0.6987000000231944,50.3887,51.08735,132.02715,3554.3671227007503,607408.5183223061,0.0961581961345741,1007774,1021747,19999.99999933607,impulse_integration,SL,"{'material_code': 'SL', 'config_weight_kg': 0.069, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0961581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",SL-21-4.csv,SL,21-4,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,607408.5183223061,3554.3671227007503,44429.77690064286
-4236.103127778939,7757.7659244617535,-3222.444448027426,5712.0831445268805,73825.92518570567,73825.92518570567,-26577.935928517796,862.8245053985264,0.8824000000292926,57.07895,57.9613,117.68475,58705.779172731294,124341867.38615337,0.07215819613457408,1141579,1159226,19999.99999933607,impulse_integration,STND,"{'material_code': 'STND', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",STND-21-2.csv,STND,21-2,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,124341867.38615337,58705.779172731294,73825.92518570567
